,whole_name,sex,ioc,id,hand,best_rank,best_rank_points,best_of_3_match,best_of_5_match,best_of_3_wins(%),best_of_5_wins(%),num_win_bye,num_win_wo_ret,num_win_def,num_wo_ret,num_def,m_16,w_16,m_17,w_17,m_18,w_18,m_19,w_19,m_20,w_20,m_21,w_21,tot_minutes,height,birthdate,sv1st_win%,df%,ace_perc,bpS_perc
830,Lourdes Ramalle,F,ARG,214137.0,U,0,0,3,0,33,0,0,0,0,0,0,1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,172.77336975921128,170.0,25/09/1998,-1.0,-1.0,-1.0,-1.0
831,Stephanie Nemtsova,F,USA,214887.0,R,943,1188,53,0,41,0,0,0,0,0,0,21,11,19,7,13,4,-1,-1,-1,-1,-1,-1,3993.0553004551684,173.18,15/04/1998,1.0291595197255574,0.3668763102725367,-1.0,14.29
832,Mara Schmidt,F,USA,210357.0,U,822,1208,66,0,34,0,0,2,0,0,0,15,3,13,3,6,1,32,16,-1,-1,-1,-1,4546.433430354067,173.18,25/02/1992,-1.0,-1.0,-1.0,-1.0
833,Camila Romero,F,ECU,214713.0,U,935,1174,41,0,46,0,0,2,0,0,0,8,2,14,7,8,5,11,5,-1,-1,-1,-1,2943.7559926557215,173.77,09/10/1998,10.866072732583612,1.1071887034659822,1.97,51.43
834,Quinn Gleason,F,USA,211225.0,R,325,1114,157,0,51,0,0,7,0,1,0,9,5,37,21,42,21,47,26,10,4,12,4,13873.014061583839,173.18,14/11/1994,4.846814446330437,0.31016338964275825,1.64,47.89
835,Eugenia Ganga,F,ARG,215140.0,U,659,1191,106,0,51,0,0,2,0,0,0,12,2,17,6,26,15,46,29,5,3,-1,-1,8196.32305988907,170.0,16/08/1998,-1.0,-1.0,-1.0,-1.0
836,Nathaly Kurata,F,BRA,205848.0,U,429,739,178,0,58,0,0,1,0,2,0,38,22,61,43,31,15,39,20,9,4,-1,-1,14296.632640812622,173.77,12/02/1993,1.8082865168539324,0.17778409899018632,1.69,37.04
837,Anfisa Danilchenko,F,RUS,220697.0,R,1192,1273,46,0,45,0,1,0,0,4,0,-1,-1,2,1,2,1,42,19,-1,-1,-1,-1,3086.235239717683,176.2,30/08/2001,-1.0,-1.0,-1.0,-1.0
838,Andrea Agostina Farulla Di Palma,F,ARG,215989.0,R,1117,1230,33,0,48,0,0,2,0,0,0,1,-1,3,1,4,2,19,10,-1,-1,6,3,2428.6333332464656,170.0,10/10/2000,-1.0,-1.0,-1.0,-1.0
839,Maria Lourdes Carle,F,ARG,214604.0,U,288,921,163,0,69,0,0,2,0,0,0,1,-1,19,13,10,6,43,31,38,31,52,33,13101.969034252765,170.0,12/02/2000,1.015950920245399,0.13570439060247094,-1.0,48.48
840,Ivania Martinich,F,CHI,210993.0,U,741,1268,144,0,50,0,0,1,0,2,0,34,15,39,18,13,7,27,16,2,-1,29,16,11249.474037312437,173.77,24/07/1995,-1.0,-1.0,-1.0,-1.0
841,Emily Appleton,F,GBR,215431.0,U,505,970,182,0,50,0,0,3,0,0,0,24,13,32,15,50,30,48,21,16,8,12,5,15218.230685705277,177.71,31/08/1999,0.37168713639301876,0.0677404786993828,6.85,45.45
842,Ana Geller,F,ARG,215991.0,U,0,0,7,0,42,0,0,0,0,1,0,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,463.1796721204387,170.0,04/06/2002,-1.0,-1.0,-1.0,-1.0
843,Sofia Luini,F,ARG,206147.0,R,708,1208,85,0,49,0,0,1,0,2,0,20,10,21,7,19,10,18,11,-1,-1,7,4,6741.430139481742,170.0,16/11/1992,-1.0,-1.0,-1.0,-1.0
844,Lucia Zelenka,F,ARG,211601.0,R,1228,1236,16,0,25,0,0,0,0,0,0,-1,-1,9,2,4,1,3,1,-1,-1,-1,-1,1474.0876866690153,170.0,26/03/1995,-1.0,-1.0,-1.0,-1.0
845,Camila Giangreco Campiz,F,PAR,206332.0,R,500,844,140,0,60,0,0,5,0,0,0,43,24,62,41,35,19,-1,-1,-1,-1,-1,-1,11366.28211266981,173.77,24/08/1996,-1.0,-1.0,-1.0,-1.0
846,Fernanda Brito,F,CHI,206344.0,R,280,556,248,0,79,0,0,3,0,1,0,73,56,72,56,68,60,35,26,-1,-1,-1,-1,18386.106484101794,173.77,17/02/1992,1.2280989028983134,0.12680056806654494,1.26,53.85
847,Valentina Abrile,F,ARG,216124.0,U,1124,1228,23,0,26,0,0,1,0,0,0,5,1,12,4,6,1,-1,-1,-1,-1,-1,-1,1562.3123861205272,170.0,10/04/1997,-1.0,-1.0,-1.0,-1.0
848,Flavia Guimaraes Bueno,F,BRA,206011.0,U,931,1202,40,0,25,0,0,0,0,0,0,19,4,18,5,3,1,-1,-1,-1,-1,-1,-1,3092.9918396390385,173.77,15/05/1992,1.5476190476190477,0.19230769230769232,1.28,75.0
849,Delfina Glorioso,F,ARG,215461.0,U,0,0,23,0,43,0,0,0,0,0,0,-1,-1,6,1,2,-1,8,5,-1,-1,7,4,1594.174717600913,170.0,11/11/1998,-1.0,-1.0,-1.0,-1.0
850,Maria Del Rosario Vazquez,F,ARG,215158.0,U,1118,1274,46,0,30,0,0,1,0,0,0,1,-1,10,3,15,4,19,7,1,-1,-1,-1,3436.2726289225393,170.0,23/11/1998,-1.0,-1.0,-1.0,-1.0
851,Melany Solange Krywoj,F,ARG,214136.0,U,731,1049,91,0,54,0,0,4,0,3,0,2,1,36,18,16,8,37,23,-1,-1,-1,-1,7255.666909344252,170.0,01/03/1998,-1.0,-1.0,-1.0,-1.0
852,Miyumi Milagros Saguchi,F,ARG,220700.0,U,0,0,7,0,28,0,0,0,0,0,0,-1,-1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,419.0673223946827,170.0,27/03/1999,-1.0,-1.0,-1.0,-1.0
853,Carolina Zeballos,F,ARG,205938.0,U,0,0,2,0,50,0,0,0,0,0,0,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,117.63293260201618,170.0,02/12/1990,-1.0,-1.0,-1.0,-1.0
854,Candela Bugnon,F,ARG,215717.0,U,1170,1221,53,0,26,0,0,0,0,0,0,5,1,10,3,13,3,18,5,-1,-1,7,2,3866.36803874866,170.0,10/12/1997,-1.0,-1.0,-1.0,-1.0
855,Thai Sa Grana Pedretti,F,BRA,213753.0,U,379,1044,179,0,65,0,0,6,0,0,0,21,13,40,26,28,17,66,48,14,10,10,4,13751.617716733148,173.77,16/05/1999,-1.0,-1.0,-1.0,-1.0
856,Melina Ferrero,F,ARG,205837.0,R,841,1133,30,0,33,0,0,1,0,0,0,14,4,6,1,7,4,3,1,-1,-1,-1,-1,2661.4451001206157,170.0,08/09/1992,-1.0,-1.0,-1.0,-1.0
857,Barbara Gatica,F,CHI,211903.0,U,341,947,292,0,61,0,0,6,0,2,0,40,23,72,47,39,24,57,35,36,23,48,29,23569.124055228556,173.77,17/08/1996,1.7531733065225585,0.12028065486134312,0.33,52.44
858,Freya Christie,F,GBR,212043.0,U,301,742,186,0,41,0,0,0,0,4,0,40,18,36,16,29,11,46,21,11,2,24,9,15728.888864119672,177.71,08/11/1997,2.3538611925708706,0.25569024952628816,7.22,57.58
859,Jennifer Elie,F,USA,202495.0,R,219,530,188,0,48,0,0,2,0,1,0,54,32,36,12,23,9,66,36,9,3,-1,-1,16856.10132309841,173.18,22/09/1986,4.665336879432624,0.47475099794597525,2.28,48.74
860,Aleksandra Wozniak,F,CAN,201486.0,R,289,854,70,0,48,0,0,1,0,0,0,33,15,34,18,3,1,-1,-1,-1,-1,-1,-1,6078.822877846549,175.0,08/09/1987,10.730897009966778,1.7497231450719821,0.55,47.86
861,Myrtille Georges,F,FRA,202707.0,R,171,322,215,0,52,0,0,4,0,8,0,49,24,47,27,52,26,56,31,11,4,-1,-1,18769.40078891023,173.36,20/12/1990,6.377002302806386,0.9115344162673835,1.32,50.2
862,Alexandra Stevenson,F,USA,200083.0,R,531,813,24,0,33,0,0,1,0,1,0,12,5,9,2,3,1,-1,-1,-1,-1,-1,-1,2060.7186884817547,173.18,15/12/1980,6.470588235294119,0.8382642998027613,7.1,114.29
863,Elizaveta Kulichkova,F,RUS,206404.0,R,87,753,71,0,56,0,0,1,0,1,0,33,17,38,23,-1,-1,-1,-1,-1,-1,-1,-1,6615.330819605584,176.2,16/04/1996,34.26539168119082,4.4502392900640295,3.8,51.45
864,Kyoka Okamura,F,JPN,211846.0,R,224,507,234,0,47,0,0,6,0,0,0,38,18,50,20,32,17,69,39,20,8,25,9,20829.440436567333,165.6,06/10/1995,5.208033975157263,0.3451676528599606,1.66,53.42
865,Akiko Omae,F,JPN,202639.0,R,188,646,201,0,50,0,0,7,0,4,0,48,27,41,14,18,8,77,48,8,5,9,-1,17061.237971658535,165.6,29/01/1993,3.149125064333505,0.21860394994723353,1.24,60.76
866,Abigail Tere Apisah,F,PNG,214905.0,U,277,936,126,0,58,0,0,3,0,0,0,17,12,36,21,29,13,31,19,13,9,-1,-1,10363.3865207052,173.77,15/07/1992,6.881968473663975,0.765507148485872,1.93,58.65
867,Genevieve Lorbergs,F,AUS,216321.0,U,712,992,25,0,28,0,0,1,0,0,0,-1,-1,17,5,8,2,-1,-1,-1,-1,-1,-1,1951.9714753647058,170.86,08/04/1990,-1.0,-1.0,-1.0,-1.0
868,Georgia Brescia,F,ITA,211333.0,R,189,761,164,0,54,0,0,5,0,6,0,44,25,59,39,41,17,20,8,-1,-1,-1,-1,13708.834037290437,166.83,09/02/1996,0.7052600646488393,0.03695491500369549,-1.0,50.0
869,Ran Tian,F,CHN,202687.0,R,297,1057,50,0,44,0,0,1,0,1,0,39,18,9,4,2,-1,-1,-1,-1,-1,-1,-1,3759.860619224371,174.8,07/01/1994,1.9104477611940298,0.2692307692307692,4.81,29.41
870,Catherine Harrison,F,USA,202414.0,U,256,1137,124,0,50,0,0,2,0,1,0,6,2,3,2,17,10,58,34,14,5,26,10,10922.319951127934,173.18,12/04/1994,6.0098623381960135,0.7509653096591773,3.77,57.06
871,Storm Sanders,F,AUS,204411.0,L,136,702,119,0,55,0,0,0,0,0,0,38,19,15,3,-1,-1,14,12,15,8,37,24,10999.646630100811,170.86,12/08/1994,29.268337531949317,1.9760873470528355,3.27,51.21
872,Ya Hsuan Lee,F,TPE,202693.0,R,186,522,208,0,55,0,0,2,0,12,0,48,23,39,21,55,33,40,24,2,1,23,14,17870.929094943593,168.0,21/07/1995,6.223119227243883,0.5043635636880441,2.02,47.74
873,Alison Bai,F,AUS,202539.0,R,320,631,140,0,37,0,0,1,0,1,0,35,11,29,11,32,12,41,18,3,-1,-1,-1,12091.809240731323,170.86,17/01/1990,4.768392370572207,0.33274179236912155,8.39,56.32
874,Sherazad Reix,F,FRA,214312.0,L,204,329,166,0,49,0,0,4,0,14,0,43,20,52,26,55,30,16,6,-1,-1,-1,-1,13360.726642084206,173.36,06/04/1989,3.711668188647008,0.40811256809269475,3.09,58.23
875,Noppawan Lertcheewakarn,F,THA,201598.0,R,322,518,55,0,52,0,0,1,0,0,0,42,24,13,5,-1,-1,-1,-1,-1,-1,-1,-1,4525.19187603381,173.77,20/11/1991,-1.0,-1.0,-1.0,-1.0
876,Natela Dzalamidze,F,RUS,202667.0,R,263,551,62,0,48,0,0,1,0,1,0,39,21,12,5,-1,-1,6,3,4,1,1,-1,4736.154486828953,176.2,27/02/1993,6.325932132383745,0.451771419513355,6.39,43.75
877,Monique Adamczak,F,AUS,201410.0,R,834,1096,8,0,50,0,0,0,0,2,0,1,-1,7,4,-1,-1,-1,-1,-1,-1,-1,-1,569.7845172910158,170.86,23/01/1983,-1.0,-1.0,-1.0,-1.0
878,Tammi Patterson,F,AUS,203526.0,R,313,524,80,0,43,0,0,2,0,5,0,22,9,35,16,19,9,4,1,-1,-1,-1,-1,6437.014620377986,170.86,05/01/1990,5.1756535947712425,0.5024752475247525,6.14,70.27
879,Alexandra Bozovic,F,AUS,215811.0,U,358,1255,122,0,42,0,0,2,0,0,0,8,1,22,9,34,15,42,20,12,5,4,2,10450.943399845346,170.86,17/02/1999,1.7106200997861727,0.24901431832330362,2.11,47.5
880,Seone Mendez,F,AUS,214191.0,U,221,1050,221,0,61,0,0,3,0,2,1,15,5,39,24,39,22,75,57,12,4,41,25,18340.873405756058,170.86,20/05/1999,2.2512014839380567,0.16414656812082576,1.15,56.94
881,Olivia Tjandramulia,F,AUS,211881.0,R,350,534,183,0,40,0,0,3,0,8,0,21,8,37,17,40,13,59,28,6,1,20,8,14751.37978094819,170.86,16/05/1997,3.116777980165958,0.23873193039569046,0.57,42.86
882,Masa Jovanovic,F,AUS,214045.0,U,519,1172,64,0,42,0,0,1,0,0,0,20,8,20,8,11,5,13,6,-1,-1,-1,-1,5249.86681223665,170.86,26/11/1994,0.8820564516129034,0.036337209302325583,1.16,27.27
883,Sally Peers,F,AUS,201607.0,R,532,1237,12,0,16,0,0,0,0,1,0,7,-1,5,2,-1,-1,-1,-1,-1,-1,-1,-1,889.5990528027473,170.86,06/06/1991,-1.0,-1.0,-1.0,-1.0
884,Nagi Hanatani,F,JPN,211544.0,U,357,926,189,0,39,0,0,2,0,0,0,16,4,30,10,34,12,59,30,22,10,28,9,15613.088329808217,165.6,06/03/1995,2.1460021460021457,0.29318124556219793,0.65,44.44
885,Jessica Moore,F,AUS,201487.0,R,282,544,49,0,34,0,0,1,0,0,0,26,9,19,8,4,-1,-1,-1,-1,-1,-1,-1,4721.3812021006315,170.86,20/08/1990,12.82798833819242,1.1323571042540597,2.65,50.0
886,Abbie Myers,F,AUS,205923.0,R,257,842,157,0,47,0,0,3,0,6,0,33,16,22,7,35,20,52,25,14,7,1,-1,14215.426727019127,170.86,22/07/1994,2.6895418122046437,0.3455002702893271,3.69,43.48
887,Marianna Zakarlyuk,F,UKR,206069.0,R,406,950,172,0,52,0,0,4,0,11,0,22,11,15,8,35,17,56,32,22,15,22,8,15053.75689088759,173.75,22/09/1996,-1.0,-1.0,-1.0,-1.0
888,Mai Minokoshi,F,JPN,203555.0,U,255,709,190,0,45,0,0,4,0,0,0,26,12,59,29,57,27,36,11,12,8,-1,-1,15858.315033030485,165.6,18/04/1992,3.130374957000344,0.23788284269997023,1.13,52.94
889,Yuki Kristina Chiang,F,USA,214539.0,U,465,695,53,0,32,0,0,0,0,0,0,15,1,33,15,5,1,-1,-1,-1,-1,-1,-1,4353.969107371574,173.18,18/08/1995,2.044025157232704,0.35548263604047037,0.72,41.18
890,Renee McBryde,F,AUS,216259.0,R,947,978,7,0,28,0,0,0,0,0,0,-1,-1,5,2,2,-1,-1,-1,-1,-1,-1,-1,566.1084881472028,170.86,29/12/1999,-1.0,-1.0,-1.0,-1.0
891,Julia Wachaczyk,F,GER,206030.0,L,345,925,180,0,58,0,0,2,0,2,0,56,40,62,36,13,4,40,22,7,3,2,-1,14677.716733045156,176.5,14/04/1994,0.30158730158730157,0.07532956685499058,1.69,53.85
892,Lauren Albanese,F,USA,201476.0,R,248,464,74,0,51,0,0,1,0,2,0,47,25,27,13,-1,-1,-1,-1,-1,-1,-1,-1,6123.901347773037,173.18,06/10/1989,3.4901042775058526,0.1631820499745028,5.66,55.56
893,Chihiro Muramatsu,F,JPN,214540.0,U,208,905,221,0,51,0,0,4,0,1,0,22,12,42,24,36,14,81,49,26,13,14,1,19602.971936392732,165.6,22/05/1998,6.354827326694334,0.3611464232058245,0.25,52.03
894,Vivian Heisen,F,GER,210754.0,U,333,638,140,0,47,0,0,1,0,2,0,22,12,29,12,29,11,44,23,9,5,6,3,11457.687589232151,176.5,31/12/1993,2.724117987275882,0.4414784394250513,1.03,54.1
895,Momoko Kobori,F,JPN,215468.0,R,227,1246,175,0,53,0,0,3,0,0,0,12,7,42,23,43,24,55,28,6,2,17,10,14786.010940773296,165.6,21/08/1998,3.1863067807768273,0.24454860403505196,0.71,48.91
896,Stefanie Tan,F,SIN,210740.0,R,442,864,62,0,54,0,0,1,0,0,0,37,25,22,7,3,2,-1,-1,-1,-1,-1,-1,4978.236903364883,173.77,16/09/1992,8.35362142422398,0.37868162692847124,1.04,60.26
897,Ramu Ueda,F,JPN,215489.0,U,527,1167,161,0,40,0,0,2,0,0,0,14,4,34,15,24,5,56,27,12,3,21,12,13263.948244823987,165.6,20/03/1998,-1.0,-1.0,-1.0,-1.0
898,Ellen Allgurin,F,SWE,201653.0,R,617,965,29,0,44,0,0,0,0,0,0,-1,-1,15,5,-1,-1,12,7,2,1,-1,-1,2329.7476137614985,173.5,11/05/1994,4.075235109717869,0.6085192697768763,0.98,233.33
899,Yuuki Tanaka,F,JPN,203556.0,L,320,600,143,0,46,0,0,4,0,1,0,36,16,47,21,22,8,38,21,-1,-1,-1,-1,11656.400084701621,165.6,09/03/1990,1.7743450579271476,0.09098707983466348,-1.0,40.54
900,Gabriela Pantuckova,F,CZE,211406.0,R,270,1074,187,0,62,0,0,6,0,4,0,74,54,45,22,50,36,18,4,-1,-1,-1,-1,14313.642865465226,175.79,11/02/1995,-1.0,-1.0,-1.0,-1.0
901,Frances Altick,F,USA,213899.0,U,841,1135,15,0,40,0,0,0,0,3,0,7,3,8,3,-1,-1,-1,-1,-1,-1,-1,-1,1120.3162476990806,173.18,23/02/1994,3.6363636363636362,0.0,-1.0,69.23
902,Karolina Novotna,F,CZE,213851.0,R,955,1257,40,0,32,0,0,2,0,1,0,18,5,19,7,3,1,-1,-1,-1,-1,-1,-1,3032.7240436457296,175.79,26/12/1997,-1.0,-1.0,-1.0,-1.0
903,Anastasia Detiuc,F,MDA,214624.0,U,356,1243,212,0,56,0,0,6,0,5,0,14,6,48,25,44,27,71,47,7,3,28,12,17601.307807598132,173.77,18/12/1998,0.3066037735849057,0.03986181238373638,4.23,33.33
904,Sabina Machalova,F,CZE,215191.0,R,1039,1191,32,0,46,0,0,2,0,1,0,14,7,7,2,3,2,8,4,-1,-1,-1,-1,2604.268111606869,175.79,14/12/1997,-1.0,-1.0,-1.0,-1.0
905,Anna Pribylova,F,RUS,214962.0,R,618,1066,142,0,46,0,0,4,0,0,0,32,12,32,13,40,24,34,16,3,1,1,-1,11810.67432879988,176.2,22/12/1997,-1.0,-1.0,-1.0,-1.0
906,Samantha Harris,F,AUS,211879.0,U,717,850,29,0,55,0,0,1,0,1,0,11,8,13,7,5,1,-1,-1,-1,-1,-1,-1,2977.5836064885343,170.86,23/12/1995,-1.0,-1.0,-1.0,-1.0
907,Pia Konig,F,AUT,204390.0,R,354,665,109,0,52,0,0,2,0,0,0,43,22,51,27,15,8,-1,-1,-1,-1,-1,-1,8821.653478850203,165.0,15/05/1993,0.45871559633027525,0.0,-1.0,50.0
908,Julia Rosenquist,F,SWE,214324.0,R,795,1243,53,0,41,0,0,1,0,2,0,7,2,27,10,10,7,9,3,-1,-1,-1,-1,4244.691924573958,173.5,25/03/1998,0.7412398921832885,0.3080477474008471,-1.0,33.33
909,Jana Jablonovska,F,SVK,214716.0,R,838,1135,72,0,56,0,0,1,0,1,0,6,4,21,11,20,9,22,15,3,2,-1,-1,5627.5933089064,172.5,05/02/1996,-1.0,-1.0,-1.0,-1.0
910,Clothilde De Bernardi,F,FRA,203559.0,R,363,1066,102,0,58,0,0,3,0,7,0,22,11,43,30,20,8,3,2,7,4,7,5,7697.197716873121,173.36,20/11/1994,-1.0,-1.0,-1.0,-1.0
911,Nina Alibalic,F,CRO,213923.0,U,494,1354,83,0,63,0,0,1,0,3,0,19,13,33,21,7,4,10,7,6,4,8,4,6597.657692601723,180.0,14/12/1998,-1.0,-1.0,-1.0,-1.0
912,Arabella Koller,F,AUT,220591.0,U,1190,1364,49,0,40,0,0,0,0,1,0,-1,-1,3,1,12,4,31,14,-1,-1,3,1,3792.44014560109,165.0,06/09/2000,-1.0,-1.0,-1.0,-1.0
913,Anastasia Grymalska,F,ITA,202437.0,R,223,755,234,0,61,0,0,4,0,0,0,54,36,58,34,75,50,35,14,-1,-1,12,11,20573.150066318933,166.83,11/07/1990,1.785942084449547,0.04343307428606884,1.45,50.0
914,Lea Boskovic,F,CRO,214521.0,U,264,866,175,0,60,0,0,7,0,0,0,6,4,16,11,53,37,53,29,28,17,19,8,14828.2253305413,180.0,27/09/1999,2.7448979591836737,0.15168539325842698,0.98,52.04
915,Iva Primorac,F,CRO,206248.0,U,498,884,168,0,52,0,0,4,0,6,0,30,16,35,15,18,7,40,22,5,2,40,27,13749.988475647908,180.0,12/04/1996,-1.0,-1.0,-1.0,-1.0
916,Magdalena Pantuckova,F,CZE,214148.0,U,430,813,229,0,59,0,0,4,0,5,0,55,37,53,30,73,47,44,21,4,1,-1,-1,18614.189653455138,175.79,01/02/1999,-1.0,-1.0,-1.0,-1.0
917,Ana Biskic,F,CRO,215750.0,U,746,1237,53,0,35,0,0,3,0,0,0,9,2,34,17,10,-1,-1,-1,-1,-1,-1,-1,4259.575883331428,180.0,08/07/1999,3.3744557329462985,0.7256894049346879,1.54,50.0
918,Aneta Kladivova,F,CZE,215166.0,R,681,1252,78,0,50,0,0,2,0,2,0,8,3,25,13,12,4,22,13,2,-1,9,6,5987.537049012632,175.79,24/05/2000,0.7326007326007326,0.05128205128205128,6.0,33.33
919,Reka Luca Jani,F,HUN,202436.0,R,181,1224,280,0,55,0,0,6,0,1,0,51,28,28,17,57,30,74,47,24,8,46,25,24042.322282424342,175.5,30/07/1991,8.998317678396187,0.8443336266744891,1.23,51.41
920,Daniela Vukovic,F,SUI,214372.0,U,1005,1214,30,0,43,0,0,0,0,0,0,10,4,12,6,8,3,-1,-1,-1,-1,-1,-1,2650.417012689177,171.33,07/12/1998,-1.0,-1.0,-1.0,-1.0
921,Vendula Zovincova,F,CZE,214004.0,R,564,961,83,0,51,0,0,0,0,1,0,30,13,46,25,7,5,-1,-1,-1,-1,-1,-1,6936.666994375141,175.79,16/04/1997,-1.0,-1.0,-1.0,-1.0
922,Manca Pislak,F,SLO,214460.0,L,504,1168,174,0,58,0,0,7,0,3,0,54,35,14,7,17,11,47,28,13,6,29,15,13865.584856893372,173.33,14/09/1997,-1.0,-1.0,-1.0,-1.0
923,Josie Kuhlman,F,USA,204364.0,R,1057,1216,17,0,47,0,0,2,0,1,0,6,4,5,1,6,3,-1,-1,-1,-1,-1,-1,1393.2150455051292,173.18,10/11/1995,-1.0,-1.0,-1.0,-1.0
924,Anna Bondar,F,HUN,214388.0,R,177,728,274,0,60,0,0,3,0,3,0,34,22,31,22,68,44,66,35,21,10,54,34,24881.49431641858,175.5,28/05/1997,8.499051669636188,0.3898885197325365,5.99,57.44
925,Nina Potocnik,F,SLO,211967.0,R,367,723,236,0,61,0,0,5,0,8,0,46,27,63,44,41,25,36,18,24,17,26,14,18922.585646132866,173.33,17/01/1997,0.29775538250114525,0.01569365976145637,1.85,100.0
926,Priscilla Heise,F,FRA,210056.0,R,382,840,103,0,59,0,0,1,0,2,0,20,12,41,25,33,19,9,5,-1,-1,-1,-1,8454.052410227292,173.36,11/06/1990,-1.0,-1.0,-1.0,-1.0
927,Luisa Stefani,F,BRA,213604.0,U,437,1251,80,0,51,0,0,0,0,0,0,8,3,21,11,9,5,37,21,2,-1,3,1,6743.177449679086,173.77,15/08/1997,5.412591687041565,0.33762057877813506,4.02,56.45
928,Axana Mareen,F,BEL,215368.0,U,1040,1365,56,0,39,0,0,1,0,2,0,-1,-1,9,6,18,6,15,3,10,5,4,2,4129.820206289266,174.8,15/02/2000,-1.0,-1.0,-1.0,-1.0
929,Dana Kremer,F,GER,214706.0,R,486,904,85,0,57,0,0,3,0,2,0,46,28,39,21,-1,-1,-1,-1,-1,-1,-1,-1,6719.781274890172,176.5,07/09/1997,-1.0,-1.0,-1.0,-1.0
930,Mirjam Bjorklund,F,SWE,214405.0,U,313,1038,188,0,61,0,0,3,0,7,0,3,1,47,28,37,24,56,42,16,6,29,15,15516.082124746528,173.5,04/08/1998,5.129272225979295,0.28638331564495206,3.01,53.11
931,Ines Ibbou,F,ALG,213972.0,R,570,1174,156,0,56,0,0,2,0,10,0,22,12,28,16,23,10,49,32,23,11,11,7,11642.128512160649,173.77,09/01/1999,0.5597688696280245,0.07736516357206012,1.72,27.78
932,Victoria Smirnova,F,BEL,214188.0,U,959,1202,25,0,32,0,0,1,0,0,0,17,6,7,2,1,-1,-1,-1,-1,-1,-1,-1,2073.295446220893,174.8,05/10/1998,2.4680851063829787,0.22471910112359547,3.37,40.0
933,Catherine Chantraine,F,BEL,210801.0,U,701,1129,114,0,42,0,0,0,0,1,0,39,16,36,17,31,12,8,3,-1,-1,-1,-1,8755.48680001996,174.8,21/03/1993,-1.0,-1.0,-1.0,-1.0
934,Monica Robinson,F,USA,220561.0,U,611,1151,36,0,50,0,0,0,0,2,0,-1,-1,7,4,20,11,9,3,-1,-1,-1,-1,3017.205306527857,173.18,19/04/1995,-1.0,-1.0,-1.0,-1.0
935,Dasha Ivanova,F,USA,214007.0,R,464,845,255,0,58,0,0,7,0,0,0,55,29,41,20,37,21,68,46,30,19,24,13,21529.280764498853,173.18,17/10/1996,-1.0,-1.0,-1.0,-1.0
936,Eleonora Molinaro,F,LUX,215016.0,U,238,1180,189,0,68,0,0,8,0,1,0,11,6,30,17,45,35,79,56,21,16,3,-1,15085.650503591454,180.0,11/09/2000,5.861751152073732,0.387409200968523,3.81,62.9
937,Michaela Boev,F,BEL,206250.0,U,779,1259,75,0,40,0,0,2,0,1,0,22,7,36,17,17,6,-1,-1,-1,-1,-1,-1,5727.253406060662,174.8,03/07/1991,-1.0,-1.0,-1.0,-1.0
938,Deborah Kerfs,F,BEL,211303.0,R,463,666,117,0,55,0,0,1,0,0,0,69,41,46,24,2,-1,-1,-1,-1,-1,-1,-1,9138.60845151913,174.8,11/03/1995,-1.0,-1.0,-1.0,-1.0
939,Leonie Kung,F,SUI,215259.0,R,145,1184,250,0,56,0,0,2,0,0,0,22,10,41,27,35,24,68,38,49,31,35,12,21312.148002027287,176.0,27/10/2000,11.873823141223054,0.8103218324151928,2.44,51.43
940,Mathilde Devits,F,BEL,215246.0,U,1008,1233,44,0,27,0,0,0,0,0,0,27,8,14,4,2,-1,1,-1,-1,-1,-1,-1,3231.229617411632,174.8,15/04/1997,-1.0,-1.0,-1.0,-1.0
941,Marie Temin,F,FRA,210865.0,R,600,1102,125,0,56,0,0,4,0,3,0,22,12,33,17,27,13,34,21,9,7,-1,-1,11110.599550390161,173.36,31/07/1992,-1.0,-1.0,-1.0,-1.0
942,Alice Rame,F,FRA,214254.0,U,350,1177,232,0,59,0,0,6,0,4,0,1,-1,46,29,28,15,69,42,36,20,52,32,18307.44999343341,173.36,13/11/1997,-1.0,-1.0,-1.0,-1.0
943,Eliessa Vanlangendonck,F,BEL,213853.0,U,622,1214,288,0,56,0,0,8,0,5,0,42,19,52,30,57,33,54,31,27,13,56,37,22781.584771725175,174.8,09/04/1997,-1.0,-1.0,-1.0,-1.0
944,Luna Meers,F,BEL,216036.0,U,891,1283,60,0,40,0,0,2,0,3,0,3,1,20,9,7,2,27,11,3,1,-1,-1,4412.874450362867,174.8,04/06/1999,-1.0,-1.0,-1.0,-1.0
945,Kelly Versteeg,F,NED,206184.0,U,508,781,49,0,51,0,0,0,0,1,0,41,23,5,1,3,1,-1,-1,-1,-1,-1,-1,4561.558943431794,177.25,22/11/1994,2.6504108136761197,0.3682676077949977,3.01,45.0
946,Amanda Rodgers,F,USA,211179.0,L,491,968,62,0,45,0,0,1,0,1,0,8,1,24,14,29,13,1,-1,-1,-1,-1,-1,5197.569083053517,173.18,24/03/1993,0.9377344336084021,0.12903225806451613,2.67,50.0
947,Jade Lewis,F,NZL,213674.0,R,1021,1170,30,0,30,0,0,0,0,1,0,10,3,12,3,8,3,-1,-1,-1,-1,-1,-1,2264.846047317869,174.0,22/12/1998,12.640692640692642,0.9366391184573003,2.2,52.38
